"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,6,4,7,2,4
1,2,4,0,0,0
2,3,4,0,0,0
3,7,4,21,6,13
4,5,4,3,1,2
5,6,4,12,4,7
6,4,4,0,0,0
7,3,4,0,0,0
8,4,4,0,0,0
9,3,4,0,0,0
10,7,4,16,5,10
11,4,4,0,0,0
12,5,4,3,1,2
13,6,4,5,2,3
14,4,4,0,0,0
15,8,4,25,8,15
16,4,4,0,0,0
17,4,4,0,0,0
18,4,4,0,0,0
19,3,4,0,0,0
20,10,4,49,15,29
21,5,4,0,0,0
22,22,4,172,52,103
23,2,4,0,0,0
24,8,4,25,8,15
25,6,4,13,4,8
26,3,4,0,0,0
27,14,4,85,26,51
28,5,4,4,1,2
29,3,4,0,0,0
30,4,4,0,0,0
31,12,4,66,20,40
32,7,4,24,7,14
33,7,4,16,5,10
34,3,4,0,0,0
35,3,4,0,0,0
36,7,4,22,7,13
37,7,4,21,6,13
38,10,4,53,16,32
39,5,4,1,0,1
40,4,4,0,0,0
41,4,4,0,0,0
42,2,4,0,0,0
43,1,4,0,0,0
44,4,4,0,0,0
45,4,4,0,0,0
46,7,4,19,6,11
47,3,4,0,0,0
48,16,4,108,32,65
49,21,4,158,47,95
50,15,4,99,30,59
51,6,4,7,2,4
52,7,4,19,6,11
53,8,4,32,10,19
54,21,4,156,47,94
55,11,4,56,17,34
56,8,4,32,10,19
57,2,4,0,0,0
58,7,4,17,5,10
59,6,4,8,2,5
60,6,4,10,3,6
61,3,4,0,0,0
62,7,4,18,5,11
63,10,4,53,16,32
64,15,4,99,30,59
65,4,4,0,0,0
66,2,4,0,0,0
67,9,4,38,11,23
68,2,4,0,0,0
69,3,4,0,0,0
70,5,4,0,0,0
71,2,4,0,0,0
72,3,4,0,0,0
73,3,4,0,0,0
74,4,4,0,0,0
75,12,4,72,22,43
76,10,4,47,14,28
77,4,4,0,0,0
78,1,4,0,0,0
79,7,4,19,6,11
80,10,4,53,16,32
81,3,4,0,0,0
82,2,4,0,0,0
83,2,4,0,0,0
84,3,4,0,0,0
85,4,4,0,0,0
86,15,4,104,31,62
87,9,4,44,13,26
88,10,4,48,14,29
89,4,4,0,0,0
90,10,4,49,15,29
91,4,4,0,0,0
92,11,4,58,17,35
93,4,4,0,0,0
94,12,4,70,21,42
95,14,4,86,26,52
96,9,4,43,13,26
97,1,4,0,0,0
98,10,4,45,14,27
99,5,4,4,1,2
100,4,4,0,0,0
101,2,4,0,0,0
102,4,4,0,0,0
103,6,4,6,2,4
104,2,4,0,0,0
105,5,4,4,1,2
106,14,4,93,28,56
107,14,4,93,28,56
108,5,4,3,1,2
109,9,4,37,11,22
110,3,4,0,0,0
111,1,4,0,0,0
112,13,4,82,25,49
113,7,4,16,5,10
114,4,4,0,0,0
115,12,4,66,20,40
116,4,4,0,0,0
117,5,4,0,0,0
118,8,4,27,8,16
119,1,4,0,0,0
120,5,4,0,0,0
121,8,4,25,8,15
122,5,4,4,1,2
123,4,4,0,0,0
124,2,4,0,0,0
125,3,4,0,0,0
126,3,4,0,0,0
127,9,4,42,13,25
128,14,4,94,28,56
129,5,4,0,0,0
130,8,4,25,8,15
131,1,4,0,0,0
132,6,4,9,3,5
133,16,4,108,32,65
134,7,4,21,6,13
135,8,4,33,10,20
136,4,4,0,0,0
137,2,4,0,0,0
138,3,4,0,0,0
139,8,4,33,10,20
140,6,4,10,3,6
141,3,4,0,0,0
142,3,4,0,0,0
143,6,4,8,2,5
144,7,4,21,6,13
145,5,4,0,0,0
146,3,4,0,0,0
147,12,4,70,21,42
148,10,4,54,16,32
149,6,4,12,4,7
150,17,4,124,37,74
151,2,4,0,0,0
152,5,4,0,0,0
153,4,4,0,0,0
154,15,4,97,29,58
155,3,4,0,0,0
156,15,4,102,31,61
157,3,4,0,0,0
158,1,4,0,0,0
159,2,4,0,0,0
160,5,4,3,1,2
161,3,4,0,0,0
162,13,4,78,23,47
163,27,4,224,67,134
164,5,4,3,1,2
165,2,4,0,0,0
166,10,4,50,15,30
167,3,4,0,0,0
168,5,4,0,0,0
169,7,4,17,5,10
170,5,4,0,0,0
171,4,4,0,0,0
172,9,4,42,13,25
173,7,4,18,5,11
174,4,4,0,0,0
175,13,4,84,25,50
176,17,4,118,35,71
177,2,4,0,0,0
178,6,4,9,3,5
179,17,4,118,35,71
180,11,4,57,17,34
181,4,4,0,0,0
182,5,4,0,0,0
183,7,4,21,6,13
184,3,4,0,0,0
185,11,4,56,17,34
186,16,4,115,34,69
187,4,4,0,0,0
188,8,4,31,9,19
189,5,4,0,0,0
190,6,4,6,2,4
