"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,2,2,20,18,2
1,1,1,2,2,1
2,1,1,2,2,1
3,0,0,2,0,2
4,1,1,4,2,2
5,4,4,19,8,8
6,0,0,2,0,1
7,1,2,2,1,0
8,2,3,9,7,2
9,2,2,3,2,1
10,4,8,16,10,6
11,4,6,7,4,2
12,2,4,10,7,4
13,1,1,3,3,1
14,0,0,3,0,0
15,8,6,51,25,20
16,3,2,20,14,4
17,1,2,3,2,2
18,2,2,4,2,2
19,2,3,12,9,4
20,11,8,60,19,32
21,2,2,11,8,2
22,16,11,141,97,51
23,2,2,4,1,8
24,10,4,39,16,22
25,3,2,20,10,3
26,2,2,5,2,2
27,12,11,77,30,62
28,2,2,15,16,2
29,2,2,2,2,2
30,6,2,16,8,6
31,12,6,81,44,38
32,5,6,20,12,8
33,1,2,3,2,2
34,2,4,6,5,2
35,2,1,2,2,2
36,8,6,53,34,10
37,7,12,30,14,14
38,14,10,71,44,28
39,2,2,13,18,2
40,4,2,18,16,10
41,0,0,1,1,0
42,0,0,1,2,0
43,2,2,6,0,7
44,3,3,10,4,4
45,4,3,24,26,4
46,4,2,25,18,8
47,1,2,2,3,1
48,18,12,110,34,67
49,22,16,155,51,107
50,20,12,136,60,98
51,6,4,40,24,12
52,2,2,12,5,2
53,6,8,18,10,8
54,22,18,132,56,78
55,10,6,60,16,34
56,8,5,79,40,15
57,1,0,2,0,1
58,4,6,20,14,6
59,6,4,20,10,10
60,0,0,1,0,1
61,1,2,5,3,2
62,10,6,54,22,18
63,14,11,110,45,34
64,11,9,85,42,20
65,2,0,2,1,0
66,2,4,4,2,7
67,8,6,30,18,17
68,1,1,2,2,1
69,2,2,6,5,2
70,0,0,2,1,1
71,1,2,5,1,1
72,2,2,16,14,3
73,2,1,2,3,2
74,4,2,10,6,4
75,14,8,76,28,52
76,8,6,52,34,17
77,3,2,19,10,3
78,1,0,2,0,0
79,4,4,20,10,9
80,17,10,112,39,40
81,0,0,4,2,2
82,0,1,0,0,0
83,2,4,9,0,13
84,1,1,4,1,6
85,3,2,25,29,4
86,14,8,104,38,54
87,6,4,42,28,11
88,8,6,50,22,14
89,4,2,20,13,8
90,10,11,50,18,29
91,4,3,15,6,6
92,10,6,55,30,29
93,2,0,8,2,6
94,12,7,82,38,34
95,16,10,90,39,58
96,10,9,48,20,30
97,2,2,4,2,6
98,2,4,12,12,4
99,2,2,6,6,2
100,4,4,14,8,8
101,1,2,2,1,1
102,2,2,6,4,2
103,5,6,24,14,10
104,1,3,3,2,2
105,8,6,42,26,12
106,16,11,80,33,47
107,17,8,94,44,50
108,4,3,18,11,6
109,9,6,48,16,30
110,3,3,6,3,3
111,0,2,4,2,6
112,19,12,122,48,58
113,0,0,2,2,0
114,2,1,5,2,3
115,15,10,138,56,32
116,0,0,1,2,0
117,2,2,4,3,2
118,6,4,34,12,27
119,2,1,3,1,2
120,2,3,11,10,2
121,4,4,22,14,6
122,4,3,12,6,4
123,3,4,21,23,4
124,2,3,4,2,2
125,0,0,1,2,2
126,1,2,3,2,1
127,10,8,122,54,26
128,12,7,74,38,36
129,2,1,20,16,4
130,4,4,32,21,12
131,0,0,0,0,0
132,6,6,28,10,16
133,18,10,94,38,53
134,0,2,4,3,2
135,10,8,55,19,31
136,2,1,10,9,2
137,1,0,2,2,0
138,2,2,5,5,2
139,10,8,50,22,24
140,1,2,2,2,1
141,2,3,8,6,3
142,0,0,0,0,0
143,4,4,16,17,6
144,3,1,16,17,3
145,4,5,24,16,9
146,0,1,1,1,1
147,7,4,40,25,10
148,12,8,52,21,28
149,6,2,34,22,18
150,23,14,120,50,60
151,1,2,4,3,2
152,0,0,4,0,0
153,2,2,2,2,4
154,3,2,16,10,3
155,2,2,2,2,0
156,6,8,35,17,10
157,1,0,3,2,1
158,0,1,0,0,0
159,2,2,3,3,1
160,2,2,10,10,3
161,1,0,4,3,1
162,20,10,105,44,56
163,39,26,278,81,150
164,3,4,16,11,4
165,1,2,2,4,0
166,10,6,44,18,26
167,2,2,14,9,2
168,2,2,4,2,2
169,7,4,38,20,12
170,5,4,23,28,6
171,2,2,8,6,3
172,9,8,51,33,22
173,3,4,6,4,2
174,1,1,3,2,1
175,15,8,96,41,48
176,18,18,89,38,67
177,4,2,10,10,2
178,2,2,10,6,3
179,18,12,184,118,53
180,2,1,6,7,2
181,4,2,21,25,5
182,2,2,10,9,2
183,2,5,11,6,4
184,0,2,4,2,1
185,10,8,46,17,29
186,20,14,94,48,63
187,0,0,0,0,1
188,6,2,24,12,10
189,2,2,18,12,4
190,6,4,19,10,10
191,4,3,9,6,2
192,4,4,20,11,10
193,0,0,1,2,0
194,7,6,47,34,10
195,0,0,2,4,0
196,2,2,5,2,6
197,2,2,4,0,6
198,3,5,10,7,4
199,5,8,18,7,9
200,2,3,8,5,4
201,19,8,104,56,28
202,1,2,2,1,1
203,0,0,1,8,0
204,20,11,108,36,55
205,2,1,22,19,3
206,10,6,43,18,24
207,2,1,4,3,1
208,0,0,0,3,0
209,2,2,6,5,2
210,2,2,4,2,2
211,2,2,16,12,3
212,6,6,26,13,10
213,2,4,10,6,4
214,4,2,36,36,7
215,2,2,6,4,2
216,0,2,2,2,0
217,4,4,13,8,6
218,2,1,8,6,3
219,1,2,6,7,2
220,3,2,8,4,2
221,10,7,45,20,26
222,2,4,10,14,2
223,4,2,13,6,5
224,8,6,42,14,27
225,2,2,4,2,2
226,4,3,31,23,5
227,0,0,2,0,0
228,8,4,49,27,16
229,0,2,2,4,0
230,10,14,54,24,19
231,2,2,14,6,3
232,0,0,1,0,1
233,2,0,5,2,1
234,10,6,46,19,30
235,13,9,74,32,42
236,6,8,28,14,14
237,2,2,8,16,2
238,4,3,21,10,8
239,4,2,11,6,7
240,14,10,70,37,48
241,4,2,14,8,4
242,1,2,2,2,4
243,2,1,4,4,2
244,1,1,2,2,0
245,10,6,53,36,19
246,10,8,47,17,30
247,8,4,39,14,29
248,0,1,0,0,0
249,3,2,20,14,6
250,4,2,18,21,4
251,6,3,22,10,11
252,4,4,20,16,6
253,10,5,46,16,22
254,2,2,2,2,2
255,5,6,38,32,6
256,2,2,4,4,2
257,1,2,3,2,1
258,5,5,18,12,10
259,20,9,92,35,72
260,2,2,14,14,2
261,0,0,2,0,0
262,2,3,6,6,2
263,1,2,7,8,2
264,3,2,14,10,2
265,4,2,10,4,2
266,10,10,68,21,38
267,8,8,40,17,16
268,6,4,32,22,12
269,12,10,87,27,54
270,1,0,1,0,1
271,16,10,104,32,58
272,1,2,7,6,2
273,22,13,136,56,105
274,4,2,20,12,8
275,17,16,125,66,80
276,0,2,2,1,0
277,0,1,1,1,0
278,2,2,6,6,2
279,12,9,55,24,33
280,10,8,81,51,20
281,7,10,29,14,13
282,2,1,3,2,1
283,1,2,2,3,0
284,16,8,100,36,42
285,7,4,38,24,14
286,9,6,52,27,27
287,2,2,4,4,2
288,2,2,5,2,1
289,11,8,69,30,32
290,1,0,2,0,1
291,2,2,5,4,2
292,9,8,50,28,26
293,2,2,6,2,3
294,1,1,2,5,1
295,16,12,76,43,54
296,5,4,37,36,6
297,0,0,2,0,1
298,2,2,10,13,2
299,1,1,4,6,2
300,18,10,110,40,70
301,5,4,36,35,6
302,8,8,53,20,26
303,12,10,78,34,29
304,10,6,45,13,29
305,0,2,3,1,0
306,30,22,204,82,107
307,1,1,6,8,2
308,1,0,2,2,0
309,1,0,2,0,0
310,2,1,6,4,2
311,2,1,6,2,1
312,2,2,4,2,2
313,11,9,70,22,40
314,1,1,2,2,2
315,9,6,34,16,18
316,8,6,48,17,20
317,6,6,46,30,10
318,8,4,68,36,14
319,4,2,12,8,4
320,2,2,8,8,2
321,2,2,13,10,2
322,36,22,246,74,133
323,2,2,8,4,3
324,2,2,2,2,1
325,1,0,2,0,1
326,1,2,2,2,6
327,2,2,3,3,2
328,0,2,2,2,1
329,2,2,7,2,2
330,6,6,43,49,8
331,7,4,36,11,26
332,3,4,9,5,3
333,4,4,18,9,7
334,1,2,2,1,2
335,4,4,14,9,4
336,0,0,1,0,0
337,19,12,104,44,80
338,3,4,12,8,3
339,0,0,2,3,1
340,0,2,2,5,1
341,17,11,113,55,62
342,0,0,2,2,0
343,2,1,8,3,3
344,10,10,48,28,30
345,0,0,2,2,2
346,2,2,5,2,2
347,3,2,20,12,6
348,1,0,2,1,1
349,6,2,14,6,7
350,4,3,24,18,7
351,6,4,36,14,13
352,2,4,10,7,2
353,2,2,6,4,2
354,18,13,144,111,62
355,7,6,28,12,18
356,2,3,12,8,2
357,9,7,48,20,22
358,0,2,2,4,0
359,2,4,9,8,3
360,16,10,113,44,43
361,24,17,144,76,88
362,6,8,42,31,8
363,0,2,3,4,2
364,6,5,34,22,10
365,0,2,2,1,0
366,1,1,4,1,2
367,2,2,3,2,1
368,3,1,9,5,4
369,0,0,2,0,1
370,6,2,19,14,6
371,2,2,6,0,6
372,2,0,2,1,2
373,3,3,16,8,8
374,1,2,2,3,1
375,1,1,2,1,2
376,14,7,70,48,36
377,1,0,1,2,1
378,2,2,4,2,1
379,1,2,2,2,4
380,2,2,11,7,2
381,4,2,19,18,4
382,1,0,4,3,2
383,4,4,7,4,3
384,2,3,4,0,5
385,2,3,6,4,2
386,1,2,12,10,2
