"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,3,2,19,10,3
1,2,1,3,2,1
2,2,2,2,1,2
3,0,0,1,0,1
4,2,1,2,3,2
5,4,4,22,9,6
6,0,2,4,0,2
7,1,2,2,1,2
8,2,2,8,4,3
9,1,2,3,2,1
10,4,4,19,15,5
11,4,3,6,10,2
12,2,3,8,10,4
13,2,2,3,2,2
14,0,2,2,0,2
15,9,4,50,25,26
16,4,4,18,6,5
17,2,2,3,2,3
18,2,1,4,2,2
19,2,2,10,7,3
20,8,7,76,41,22
21,2,3,12,8,2
22,18,10,136,106,74
23,2,2,4,0,6
24,8,9,30,26,14
25,3,4,17,11,2
26,2,2,4,2,2
27,12,10,112,62,36
28,4,4,12,6,2
29,2,1,2,1,3
30,4,2,14,8,4
31,14,8,76,26,57
32,6,9,23,10,10
33,0,0,6,2,2
34,2,3,8,6,2
35,2,1,2,2,1
36,8,6,58,24,14
37,6,9,28,15,8
38,14,14,86,35,32
39,2,3,10,12,4
40,6,4,14,12,7
41,2,0,1,2,2
42,1,0,1,1,1
43,2,1,4,0,6
44,2,4,10,5,5
45,4,6,18,16,6
46,5,6,22,12,6
47,1,2,2,2,1
48,20,13,106,32,78
49,21,12,156,68,76
50,20,13,131,106,74
51,6,6,44,20,11
52,2,3,12,8,2
53,4,5,17,10,7
54,23,16,108,144,54
55,10,10,58,30,30
56,10,8,65,24,21
57,2,1,1,0,0
58,4,6,16,14,9
59,6,4,23,12,7
60,0,0,2,6,0
61,1,2,6,2,2
62,9,4,57,36,21
63,14,14,102,49,28
64,10,12,94,66,26
65,2,2,2,1,0
66,4,4,2,0,4
67,8,6,40,27,12
68,0,1,4,2,1
69,2,2,4,8,2
70,2,0,1,0,1
71,0,2,4,4,0
72,2,2,12,11,5
73,2,0,2,2,1
74,4,2,11,10,6
75,14,10,82,20,54
76,8,10,52,30,9
77,4,4,19,12,5
78,1,2,2,0,2
79,4,4,22,14,7
80,18,9,110,31,46
81,0,0,1,0,0
82,1,3,0,2,3
83,0,2,7,0,8
84,1,0,0,0,2
85,3,2,20,20,6
86,16,12,90,36,66
87,6,9,48,17,12
88,10,8,48,28,19
89,4,4,20,11,6
90,10,6,60,21,30
91,2,4,13,16,4
92,10,8,68,25,22
93,2,0,18,3,9
94,11,10,77,34,26
95,17,12,106,26,47
96,10,10,55,31,36
97,2,2,5,4,6
98,2,4,10,10,2
99,2,2,8,8,4
100,4,4,16,6,4
101,0,0,2,6,2
102,2,2,6,2,2
103,5,4,19,10,10
104,2,2,2,2,2
105,8,5,40,36,10
106,17,15,83,40,60
107,19,10,99,32,50
108,4,2,22,8,4
109,8,10,38,22,24
110,3,2,5,2,4
111,0,1,2,0,5
112,18,16,142,38,78
113,1,2,1,0,0
114,3,0,5,2,2
115,18,10,92,43,44
116,0,0,1,1,2
117,2,2,6,7,4
118,8,4,44,20,18
119,2,2,3,2,3
120,2,4,9,13,2
121,3,7,24,19,8
122,4,4,12,6,3
123,3,4,20,28,4
124,0,2,8,5,1
125,0,0,2,2,2
126,2,2,2,2,1
127,10,10,84,43,32
128,11,12,68,40,24
129,4,3,14,8,3
130,6,8,31,16,10
131,0,0,5,5,0
132,4,6,32,20,10
133,18,8,96,61,47
134,1,4,4,8,2
135,12,12,65,19,24
136,2,1,8,3,4
137,2,0,2,1,1
138,4,4,4,4,3
139,12,10,66,19,22
140,2,2,6,1,1
141,2,2,6,2,2
142,0,1,0,1,0
143,4,4,18,12,5
144,3,2,16,11,4
145,4,7,22,12,8
146,0,2,2,2,2
147,6,6,47,22,9
148,11,12,65,14,22
149,6,4,36,16,14
150,22,16,118,66,46
151,2,2,3,9,2
152,0,0,1,0,0
153,2,2,2,2,4
154,4,2,17,10,4
155,1,1,2,2,1
156,6,8,31,38,9
157,0,1,3,8,0
158,0,3,0,0,2
159,2,2,4,2,2
160,2,2,11,8,4
161,1,0,4,4,1
162,20,12,92,38,60
163,41,20,328,78,167
164,4,4,16,16,4
165,1,1,5,1,1
166,9,10,54,24,18
167,3,2,10,8,3
168,2,2,2,2,6
169,6,4,36,19,8
170,6,9,20,8,12
171,2,1,9,6,4
172,8,6,90,88,14
173,2,2,6,6,2
174,2,1,4,2,1
175,16,10,106,44,40
176,19,12,86,60,60
177,2,2,10,10,4
178,2,2,13,12,5
179,22,13,166,78,93
180,2,2,4,5,2
181,4,3,20,12,8
182,2,2,10,10,2
183,2,4,9,10,4
184,2,2,3,2,2
185,10,8,58,30,24
186,20,14,122,38,82
187,0,1,0,2,2
188,6,4,30,17,9
189,4,4,18,12,6
190,5,6,20,9,8
191,4,2,13,4,4
192,4,2,22,25,6
193,1,1,1,1,1
194,8,9,42,26,16
195,0,0,1,4,0
196,2,2,4,0,6
197,2,2,0,0,4
198,3,2,10,6,4
199,5,4,20,15,6
200,2,4,8,6,4
201,19,8,98,41,42
202,2,2,2,2,0
203,2,2,1,6,0
204,22,12,102,42,42
205,3,1,14,9,6
206,10,7,58,18,29
207,2,1,3,8,1
208,0,2,0,6,2
