"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,2,2,18,14,2
1,2,2,4,2,1
2,1,1,4,2,1
3,0,0,3,1,2
4,2,1,4,2,2
5,5,3,18,8,9
6,0,0,2,1,1
7,1,2,2,1,0
8,2,2,8,7,2
9,2,2,3,2,1
10,4,6,18,7,8
11,4,6,8,4,2
12,3,4,11,6,3
13,1,0,4,2,2
14,0,0,3,0,1
15,8,6,52,26,18
16,4,2,18,14,4
17,1,0,4,2,2
18,2,1,4,3,2
19,2,2,12,9,3
20,12,8,62,20,32
21,2,2,10,6,2
22,14,11,140,80,45
23,2,2,6,0,6
24,10,6,39,19,20
25,3,1,18,12,3
26,2,2,5,2,2
27,12,10,86,32,58
28,2,4,16,18,2
29,2,1,4,2,3
30,4,1,14,6,6
31,12,6,88,46,34
32,6,6,18,11,8
33,1,2,4,2,2
34,2,3,8,4,2
35,2,1,2,2,2
36,7,5,58,34,9
37,7,9,28,11,15
38,14,11,86,40,36
39,2,1,12,18,2
40,4,3,18,16,8
41,0,0,1,1,0
42,0,0,2,2,0
43,2,2,7,0,8
44,3,2,10,6,6
45,4,2,24,24,4
46,4,2,25,20,8
47,1,2,4,2,1
48,18,14,108,34,72
49,22,14,163,50,104
50,20,12,142,70,89
51,6,4,41,32,12
52,2,2,14,4,2
53,6,6,18,10,10
54,21,16,110,56,60
55,10,6,66,18,30
56,8,6,88,43,18
57,1,0,2,0,1
58,4,4,19,17,6
59,6,6,22,10,11
60,0,0,2,0,0
61,1,2,6,3,2
62,8,6,55,26,16
63,13,10,100,44,39
64,11,8,91,40,20
65,1,1,2,1,1
66,2,4,4,2,6
67,8,8,40,20,20
68,0,0,2,1,1
69,2,2,5,5,2
70,0,0,2,0,1
71,1,2,5,1,0
72,2,2,14,14,3
73,2,1,2,4,2
74,4,2,10,7,4
75,15,9,78,28,47
76,8,6,50,32,15
77,3,2,19,11,3
78,1,0,2,0,0
79,4,4,20,10,8
80,17,10,108,38,45
81,0,0,4,2,2
82,0,1,0,0,0
83,2,2,8,0,12
84,2,2,4,1,5
85,3,2,22,26,4
86,14,9,98,44,58
87,6,4,45,30,12
88,8,5,48,24,16
89,4,2,18,15,6
90,10,11,56,20,29
91,4,4,16,9,5
92,10,6,63,30,27
93,2,1,6,2,3
94,12,8,76,42,38
95,16,11,100,36,52
96,10,8,53,21,32
97,2,2,6,2,5
98,2,3,14,16,2
99,2,2,6,6,4
100,4,5,16,6,8
101,1,1,4,2,1
102,1,2,6,6,2
103,5,6,24,13,12
104,2,3,4,2,2
105,8,4,46,26,14
106,17,12,88,34,52
107,18,10,108,42,58
108,3,3,17,10,5
109,8,6,48,17,26
110,3,2,5,2,2
111,1,2,4,2,5
112,18,12,136,48,69
113,0,0,2,0,1
114,2,1,6,3,2
115,14,11,132,58,25
116,0,0,2,2,0
117,2,1,6,5,2
118,6,3,38,10,29
119,2,2,2,2,1
120,2,3,10,15,2
121,4,4,19,19,8
122,4,4,11,7,6
123,2,3,22,32,4
124,1,2,7,2,1
125,0,0,2,2,1
126,2,2,3,1,1
127,10,8,100,80,19
128,11,9,79,41,41
129,3,1,19,16,4
130,4,4,36,22,12
131,0,0,1,0,0
132,5,6,30,11,18
133,18,10,104,39,52
134,1,2,6,2,2
135,12,10,64,22,32
136,2,2,12,8,2
137,1,0,2,2,0
138,2,2,4,6,2
139,10,8,58,24,28
140,2,1,2,2,1
141,2,2,9,6,2
142,0,1,0,0,0
143,4,4,16,15,5
144,3,1,18,14,3
145,4,5,22,15,8
146,0,2,1,2,2
147,7,5,41,23,13
148,12,8,55,22,24
149,6,4,38,20,18
150,22,15,121,48,68
151,1,2,4,3,2
152,1,0,4,0,0
153,1,2,4,2,2
154,4,2,17,11,4
155,2,2,4,2,0
156,6,8,30,14,10
157,0,0,1,2,0
158,0,2,0,0,0
159,2,3,4,3,1
160,2,2,9,8,2
161,2,1,4,4,1
162,18,8,97,40,58
163,40,26,293,84,156
164,3,4,16,12,4
165,1,1,2,2,0
166,8,7,44,22,28
167,2,3,14,8,3
168,2,2,2,2,2
169,6,4,37,21,13
170,6,4,22,22,8
171,2,2,9,4,4
172,8,8,62,54,20
173,4,3,6,4,2
174,2,2,3,2,1
175,14,7,97,40,46
176,18,15,90,37,62
177,2,2,10,10,2
