"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,3,4,14,7,5
1,1,4,4,2,2
2,1,4,4,2,1
3,0,4,2,1,1
4,1,4,5,2,2
5,4,4,20,10,8
6,0,4,2,1,1
7,1,4,4,2,1
8,2,4,9,4,4
9,1,4,6,3,2
10,4,4,18,9,7
11,2,4,10,5,4
12,2,4,12,6,5
13,1,4,6,3,2
14,0,4,2,1,1
15,8,4,42,21,17
16,3,4,16,8,6
17,1,4,6,3,2
18,2,4,8,4,3
19,2,4,12,6,5
20,10,4,52,26,21
21,2,4,9,4,4
22,19,4,95,48,38
23,0,0,0,0,0
24,7,4,34,17,14
25,3,4,14,7,5
26,1,4,6,3,3
27,13,4,65,32,26
28,3,4,13,6,5
29,1,4,4,2,1
30,3,4,15,8,6
31,13,4,66,33,27
32,5,4,24,12,10
33,1,4,6,3,3
34,2,4,10,5,4
35,1,4,4,2,2
36,7,4,35,18,14
37,5,4,26,13,11
38,12,4,60,30,24
39,2,4,12,6,5
40,4,4,18,9,7
41,0,4,2,1,1
42,0,4,2,1,1
43,0,0,0,0,0
44,3,4,14,7,5
45,4,4,20,10,8
46,4,4,22,11,9
47,1,4,4,2,2
48,17,4,86,43,35
49,24,4,118,59,47
50,21,4,106,53,42
51,7,4,34,17,13
52,2,4,12,6,5
53,5,4,24,12,10
54,23,4,114,57,46
55,10,4,52,26,21
56,9,4,46,23,18
57,0,4,2,1,1
58,5,4,23,12,9
59,4,4,22,11,9
60,0,4,2,1,1
61,1,4,7,4,3
62,9,4,43,22,17
63,15,4,73,36,29
64,12,4,60,30,24
65,1,4,3,2,1
66,0,0,0,0,0
67,7,4,34,17,13
68,0,4,2,1,1
69,2,4,8,4,3
70,0,4,2,1,1
71,1,4,3,2,1
72,3,4,14,7,6
73,1,4,4,2,2
74,3,4,16,8,6
75,14,4,68,34,27
76,9,4,45,22,18
77,3,4,16,8,6
78,0,4,2,1,1
79,4,4,18,9,7
80,15,4,76,38,31
81,0,4,2,1,1
82,0,4,0,0,0
83,0,4,0,0,0
84,0,4,0,0,0
85,4,4,18,9,7
86,15,4,74,37,30
87,7,4,35,18,14
88,8,4,38,19,15
89,3,4,16,8,7
90,9,4,46,23,19
91,3,4,14,7,6
92,10,4,52,26,21
93,1,4,7,4,3
94,13,4,66,33,26
95,15,4,76,38,31
96,9,4,47,24,19
97,0,0,0,0,0
98,2,4,12,6,5
99,2,4,12,6,5
100,3,4,15,8,6
101,1,4,4,2,2
102,1,4,7,4,3
103,4,4,22,11,9
104,1,4,5,2,2
105,7,4,34,17,14
106,15,4,74,37,30
107,15,4,76,38,31
108,3,4,14,7,5
109,8,4,42,21,17
110,2,4,8,4,3
111,0,4,2,1,1
112,17,4,86,43,35
113,0,4,2,1,1
114,2,4,8,4,3
115,15,4,73,36,29
116,0,4,2,1,1
117,1,4,6,3,3
118,7,4,34,17,14
119,1,4,4,2,1
120,2,4,12,6,5
121,4,4,22,11,9
122,3,4,14,7,6
123,4,4,20,10,8
124,1,4,6,3,2
125,0,4,2,1,1
126,1,4,4,2,2
127,12,4,60,30,24
128,13,4,64,32,26
129,3,4,14,7,6
130,5,4,26,13,11
131,0,4,0,0,0
132,5,4,24,12,10
133,17,4,83,42,33
134,1,4,7,4,3
135,9,4,47,24,19
136,2,4,9,4,4
137,1,4,3,2,1
138,2,4,8,4,3
139,10,4,48,24,19
140,1,4,4,2,2
141,2,4,9,4,4
142,0,4,0,0,0
143,4,4,20,10,8
144,3,4,14,7,6
145,4,4,20,10,8
146,0,4,2,1,1
147,7,4,34,17,14
148,9,4,47,24,19
149,6,4,30,15,12
150,20,4,100,50,40
151,1,4,6,3,2
152,0,4,2,1,1
153,1,4,4,2,2
154,3,4,14,7,6
155,1,4,4,2,1
156,7,4,34,17,13
157,0,4,2,1,1
158,0,4,0,0,0
159,1,4,6,3,2
160,2,4,12,6,5
161,1,4,6,3,2
162,15,4,74,37,30
163,38,4,188,94,75
164,3,4,16,8,7
165,1,4,3,2,1
166,8,4,40,20,16
167,2,4,12,6,5
168,1,4,4,2,2
169,7,4,33,16,13
170,4,4,22,11,9
171,3,4,14,7,6
172,10,4,48,24,19
173,2,4,9,4,4
174,1,4,5,2,2
175,14,4,72,36,29
176,17,4,83,42,33
177,2,4,11,6,4
178,3,4,16,8,6
179,25,4,126,63,50
180,2,4,8,4,3
181,4,4,18,9,7
182,2,4,12,6,5
183,2,4,12,6,5
184,1,4,6,3,2
185,9,4,46,23,19
186,19,4,96,48,39
187,0,4,0,0,0
188,5,4,26,13,11
189,3,4,14,7,6
190,4,4,18,9,7
191,2,4,10,5,4
192,4,4,22,11,9
193,0,4,2,1,1
194,7,4,34,17,14
195,0,4,2,1,1
196,0,0,0,0,0
197,0,4,1,0,0
198,2,4,12,6,5
199,4,4,20,10,8
200,2,4,10,5,4
201,16,4,78,39,31
202,1,4,3,2,1
203,0,4,2,1,1
204,17,4,84,42,34
205,3,4,15,8,6
206,10,4,48,24,19
207,1,4,6,3,2
208,0,4,0,0,0
209,2,4,8,4,3
210,1,4,4,2,2
211,3,4,14,7,6
212,6,4,28,14,11
213,2,4,12,6,5
214,6,4,28,14,11
215,2,4,8,4,3
216,1,4,4,2,1
217,3,4,16,8,6
218,3,4,16,8,6
219,2,4,8,4,3
220,2,4,10,5,4
221,8,4,38,19,15
222,2,4,12,6,5
223,3,4,15,8,6
224,7,4,36,18,15
225,1,4,4,2,2
226,5,4,26,13,10
227,0,4,2,1,1
228,8,4,39,20,16
229,0,4,0,0,0
230,11,4,53,26,21
231,3,4,16,8,6
232,0,4,0,0,0
233,1,4,5,2,2
234,8,4,38,19,15
235,12,4,59,30,24
236,6,4,28,14,11
237,2,4,8,4,3
238,4,4,20,10,8
239,3,4,13,6,5
240,15,4,75,38,30
241,4,4,20,10,8
242,0,4,1,0,0
243,2,4,8,4,3
244,1,4,3,2,1
245,9,4,44,22,17
246,8,4,42,21,17
247,7,4,37,18,15
248,0,4,0,0,0
249,4,4,22,11,9
250,3,4,16,8,6
251,4,4,22,11,9
252,4,4,20,10,8
253,8,4,42,21,17
254,1,4,4,2,2
255,6,4,30,15,12
256,1,4,6,3,2
257,1,4,5,2,2
258,5,4,23,12,9
259,16,4,78,39,31
260,3,4,13,6,5
261,0,4,1,0,0
262,2,4,8,4,3
263,1,4,6,3,3
264,2,4,12,6,5
265,2,4,12,6,5
266,12,4,60,30,24
267,8,4,42,21,17
268,6,4,28,14,11
269,14,4,70,35,28
270,0,4,2,1,1
271,15,4,74,37,29
272,1,4,6,3,3
273,22,4,110,55,44
274,4,4,20,10,8
275,21,4,107,54,43
276,0,4,2,1,1
277,0,4,2,1,1
278,2,4,8,4,3
279,10,4,52,26,21
280,12,4,58,29,23
281,6,4,30,15,12
282,1,4,6,3,2
283,1,4,4,2,1
284,15,4,76,38,30
285,7,4,33,16,13
286,9,4,44,22,18
287,2,4,8,4,3
288,1,4,6,3,2
289,11,4,54,27,22
290,0,4,2,1,1
291,1,4,6,3,2
292,9,4,44,22,18
293,1,4,7,4,3
294,1,4,4,2,2
295,15,4,73,36,29
296,6,4,32,16,13
297,0,4,2,1,1
298,2,4,11,6,4
299,1,4,5,2,2
300,18,4,90,45,36
301,6,4,30,15,12
302,9,4,44,22,18
303,12,4,60,30,24
304,8,4,38,19,15
305,0,4,2,1,1
306,30,4,152,76,61
307,1,4,7,4,3
308,1,4,4,2,1
309,0,4,2,1,1
310,2,4,8,4,3
311,1,4,5,2,2
312,2,4,8,4,3
313,12,4,58,29,23
314,1,4,5,2,2
315,7,4,33,16,13
316,8,4,38,19,15
317,8,4,39,20,16
318,9,4,44,22,18
319,3,4,14,7,6
320,2,4,8,4,3
321,2,4,10,5,4
322,35,4,176,88,70
323,2,4,12,6,5
324,1,4,4,2,2
325,0,4,2,1,1
326,0,0,0,0,0
327,1,4,6,3,3
328,0,4,2,1,1
329,2,4,8,4,3
330,7,4,37,18,15
331,7,4,34,17,14
332,2,4,12,6,5
333,4,4,18,9,7
334,1,4,4,2,1
335,3,4,14,7,6
336,0,4,1,0,0
337,18,4,88,44,35
338,3,4,14,7,5
339,0,4,2,1,1
340,1,4,4,2,2
341,18,4,90,45,36
342,0,4,2,1,1
343,1,4,7,4,3
344,9,4,43,22,17
345,0,4,2,1,1
346,1,4,7,4,3
347,3,4,15,8,6
348,0,4,2,1,1
349,3,4,16,8,7
350,4,4,22,11,9
351,7,4,33,16,13
352,2,4,12,6,5
353,1,4,7,4,3
354,20,4,98,49,39
355,6,4,29,14,12
356,2,4,10,5,4
357,9,4,43,22,17
358,1,4,3,2,1
359,2,4,12,6,5
360,16,4,80,40,32
361,26,4,132,66,53
362,7,4,34,17,13
363,1,4,6,3,3
364,6,4,28,14,11
365,0,4,2,1,1
366,1,4,4,2,1
367,1,4,4,2,2
368,3,4,14,7,6
369,0,4,2,1,1
370,4,4,20,10,8
371,0,0,0,0,0
372,1,4,3,2,1
373,3,4,16,8,7
374,1,4,4,2,2
375,1,4,3,2,1
376,13,4,64,32,26
377,0,4,2,1,1
378,1,4,6,3,2
379,0,4,1,0,0
380,2,4,12,6,5
381,4,4,18,9,7
382,1,4,4,2,2
383,2,4,10,5,4
384,0,4,0,0,0
385,2,4,10,5,4
386,2,4,12,6,5
387,3,4,14,7,5
388,1,4,4,2,1
389,14,4,71,36,28
390,8,4,42,21,17
391,7,4,37,18,15
392,5,4,26,13,10
393,1,4,4,2,1
394,12,4,58,29,23
395,2,4,8,4,3
396,4,4,19,10,8
397,6,4,30,15,12
398,7,4,37,18,15
399,2,4,8,4,3
400,0,4,0,0,0
401,2,4,8,4,3
402,14,4,70,35,28
403,2,4,12,6,5
404,1,4,3,2,1
405,2,4,10,5,4
406,5,4,26,13,10
407,1,4,7,4,3
408,5,4,26,13,11
409,11,4,53,26,21
410,4,4,20,10,8
411,3,4,13,6,5
412,1,4,6,3,3
413,12,4,58,29,23
414,4,4,18,9,7
415,1,4,4,2,2
416,2,4,8,4,3
417,19,4,95,48,38
418,1,4,4,2,2
419,4,4,18,9,7
420,6,4,28,14,11
421,2,4,8,4,3
422,2,4,10,5,4
423,0,4,0,0,0
424,1,4,6,3,2
425,8,4,42,21,17
426,15,4,74,37,29
427,7,4,36,18,15
428,2,4,12,6,5
429,1,4,4,2,1
430,9,4,45,22,18
431,10,4,50,25,20
432,2,4,8,4,3
433,5,4,26,13,10
434,12,4,62,31,25
435,12,4,62,31,25
