"test_id","adult_males","subadult_males","adult_females","juveniles","pups"
0,2,2,17,15,2
1,2,2,2,1,1
2,2,1,4,1,1
3,0,2,3,0,2
4,2,2,3,4,2
5,4,4,20,8,8
6,0,0,2,0,1
7,1,2,2,2,1
8,2,2,8,7,2
9,1,2,3,2,1
10,4,6,16,9,8
11,4,5,6,4,2
12,3,4,10,7,3
13,1,0,3,4,1
14,0,0,3,0,0
15,8,6,48,30,23
16,4,2,17,12,4
17,2,1,4,2,2
18,2,1,4,3,3
19,2,2,10,8,2
20,10,8,63,18,26
21,2,3,11,6,2
22,16,9,154,88,36
23,2,2,5,0,7
24,8,5,39,22,18
25,3,2,20,11,4
26,2,2,4,2,2
27,12,10,90,32,59
28,2,2,16,21,2
29,2,1,3,2,2
30,4,2,15,6,6
31,10,6,78,42,44
32,5,6,20,10,8
33,1,1,4,2,2
34,2,3,6,5,2
35,2,1,2,2,2
36,7,6,60,27,10
37,6,11,28,8,12
38,12,13,82,38,36
39,2,2,14,12,2
40,4,5,20,14,9
41,0,0,1,1,0
42,0,0,1,2,0
43,2,2,3,2,6
44,3,2,10,4,4
45,4,2,24,22,6
46,4,3,26,16,6
47,1,1,2,2,2
48,18,12,114,34,72
49,22,16,160,45,100
50,21,12,142,60,81
51,6,3,47,35,14
52,2,3,14,4,2
53,5,6,19,14,7
54,22,17,112,49,74
55,10,7,65,16,34
56,9,6,78,46,13
57,0,0,1,0,0
58,4,4,22,19,4
59,6,6,20,8,10
60,0,0,2,0,0
61,1,2,6,2,2
62,8,6,60,26,18
63,15,13,110,40,40
64,10,8,102,35,20
65,1,0,2,1,0
66,2,5,4,0,4
67,10,7,40,16,18
68,0,0,2,1,1
69,2,1,5,5,2
70,0,0,3,0,1
71,1,1,6,1,2
72,2,2,14,14,4
73,2,2,2,2,2
74,4,2,9,6,4
75,14,8,80,30,50
76,7,8,50,34,18
77,4,3,19,9,3
78,1,0,3,0,0
79,4,5,20,12,6
80,16,10,112,38,36
81,0,0,4,2,0
82,0,1,0,0,1
83,2,4,10,0,12
84,1,2,4,0,6
85,3,2,24,27,4
86,14,10,93,40,52
87,8,6,42,26,10
88,9,6,48,22,16
89,4,2,18,10,6
90,10,8,60,23,28
91,4,3,15,8,6
92,9,8,62,28,26
93,2,0,9,2,4
94,11,7,82,40,38
95,16,11,102,34,41
96,10,10,49,25,29
97,2,2,4,4,6
98,2,4,16,12,2
99,2,2,6,8,2
100,4,6,15,8,7
101,1,1,4,2,2
102,2,2,6,6,4
103,5,6,23,14,10
104,2,3,3,2,1
105,7,6,45,24,11
106,16,12,82,36,50
107,18,9,107,38,52
108,3,2,18,8,4
109,11,6,47,15,28
110,3,4,6,2,2
111,1,4,4,0,4
112,18,12,136,46,76
113,0,0,2,0,0
114,3,1,6,2,2
115,14,10,124,69,25
116,0,0,2,1,2
117,2,2,6,3,2
